question,category,subcategory
Is there a process in place to track and monitor employee completion of security awareness training?,Human Resources Security,Security Awareness and Training
"Are refresher security awareness training sessions conducted on a regular basis (e.g., quarterly, semi-annually)?",Human Resources Security,Security Awareness and Training
Does the organization have a documented security awareness training policy?,Human Resources Security,Security Awareness and Training
Does the security awareness training program address the importance of reporting security incidents?,Human Resources Security,Security Awareness and Training
Is there a mechanism for employees to ask questions and receive clarification on security-related topics?,Human Resources Security,Security Awareness and Training
"Does the organization provide security awareness training in multiple languages, as needed?",Human Resources Security,Security Awareness and Training
Does the security awareness training program cover the organization's acceptable use policy?,Human Resources Security,Security Awareness and Training
Is there a process in place to update the security awareness training program based on emerging threats and vulnerabilities?,Human Resources Security,Security Awareness and Training
"Does the organization use a variety of training methods to engage employees (e.g., videos, interactive modules, quizzes)?",Human Resources Security,Security Awareness and Training
Is security awareness training integrated into the employee onboarding process?,Human Resources Security,Security Awareness and Training
Does the security awareness training program address the risks associated with mobile devices and remote work?,Human Resources Security,Security Awareness and Training
Does the organization conduct periodic assessments to evaluate the effectiveness of the security awareness training program?,Human Resources Security,Security Awareness and Training
Is there a process in place to provide targeted training to employees who exhibit risky behavior?,Human Resources Security,Security Awareness and Training
Does the security awareness training program cover the organization's data breach notification policy?,Human Resources Security,Security Awareness and Training
Is there a designated individual or team responsible for developing and delivering security awareness training?,Human Resources Security,Security Awareness and Training
"Does the security awareness training program comply with relevant industry standards and regulations (e.g., ISO 27001, NIST SP 800-53)?",Human Resources Security,Security Awareness and Training
"Does the training program emphasize the importance of strong password practices, including complexity and rotation?",Human Resources Security,Security Awareness and Training
"Are employees trained on how to identify and report suspicious emails, links, and attachments?",Human Resources Security,Security Awareness and Training
Does the security awareness training cover the risks associated with social media and online activity?,Human Resources Security,Security Awareness and Training
Is there a process for employees to receive security updates and alerts?,Human Resources Security,Security Awareness and Training
Does the organization have a security awareness campaign to promote a security-conscious culture?,Human Resources Security,Security Awareness and Training
Is the security awareness training program reviewed and approved by senior management?,Human Resources Security,Security Awareness and Training
Does the organization have a process in place to address security awareness gaps identified during audits or assessments?,Human Resources Security,Security Awareness and Training
Is there a mechanism for employees to provide feedback on the security awareness training program?,Human Resources Security,Security Awareness and Training
Does the security awareness training program cover the organization's policies on data privacy and confidentiality?,Human Resources Security,Security Awareness and Training
Does the organization use gamification techniques to enhance engagement in security awareness training?,Human Resources Security,Security Awareness and Training
"Are employees trained on the risks associated with removable media (e.g., USB drives)?",Human Resources Security,Security Awareness and Training
Does the security awareness training program address the importance of physical security?,Human Resources Security,Security Awareness and Training
Is there a process in place to provide security awareness training to temporary employees and interns?,Human Resources Security,Security Awareness and Training
Does the organization track the number of security incidents reported by employees?,Human Resources Security,Security Awareness and Training
Does the security awareness training program cover the organization's incident response plan?,Human Resources Security,Security Awareness and Training
Is there a process in place to provide security awareness training to employees who are promoted or change roles?,Human Resources Security,Security Awareness and Training
Does the security awareness training program address the legal and ethical implications of security breaches?,Human Resources Security,Security Awareness and Training
Does the organization have a policy on the use of personal devices for work purposes?,Human Resources Security,Security Awareness and Training
Is there a mechanism for employees to anonymously report security concerns?,Human Resources Security,Security Awareness and Training
Does the security awareness training program cover the risks associated with cloud computing?,Human Resources Security,Security Awareness and Training
Are employees trained on the importance of securing their workstations and mobile devices?,Human Resources Security,Security Awareness and Training
"Does the organization use posters, newsletters, and other communication channels to reinforce security awareness messages?",Human Resources Security,Security Awareness and Training
Does the security awareness training program address the risks associated with insider threats?,Human Resources Security,Security Awareness and Training
Is there a process in place to provide security awareness training to executives and senior management?,Human Resources Security,Security Awareness and Training
Does the organization have a security champions program to promote security awareness within different departments?,Human Resources Security,Security Awareness and Training
Is there a mechanism for employees to receive recognition for their contributions to security awareness?,Human Resources Security,Security Awareness and Training
Does the security awareness training program cover the organization's policies on data classification and handling?,Human Resources Security,Security Awareness and Training
Does the organization have a formal security awareness training budget?,Human Resources Security,Security Awareness and Training
Is there a process in place to evaluate the return on investment of the security awareness training program?,Human Resources Security,Security Awareness and Training
"Does the security awareness training program integrate with other security initiatives, such as vulnerability management and incident response?",Human Resources Security,Security Awareness and Training
"Does the organization conduct background checks on all new hires, including temporary staff and contractors, prior to granting access to sensitive information or systems (ISO 27001 A.7.1.1)?",Human Resources Security,Personnel Security
Does the organization have a defined process for validating the accuracy and completeness of information provided by candidates during the hiring process (NIST SP 800-53 AC-6)?,Human Resources Security,Personnel Security
Are employees required to sign confidentiality agreements or non-disclosure agreements (NDAs) upon hiring and annually thereafter (ISO 27001 A.7.2.1)?,Human Resources Security,Personnel Security
"Are security roles and responsibilities clearly defined and documented for all employees, especially those with access to sensitive data (CIS Control 5.1)?",Human Resources Security,Personnel Security
Does the organization provide security awareness training to all new employees as part of their onboarding process (ISO 27001 A.7.2.2)?,Human Resources Security,Personnel Security
Are employees provided with role-specific security training based on their access privileges and responsibilities (NIST SP 800-53 AT-3)?,Human Resources Security,Personnel Security
"Does the organization conduct regular security awareness training for all employees, covering topics such as phishing, password security, and data handling (CIS Control 14.1)?",Human Resources Security,Personnel Security
"Is there a formal process for managing employee terminations, including revocation of access rights, return of company property, and exit interviews (ISO 27001 A.7.3.1)?",Human Resources Security,Personnel Security
Does the termination process include disabling all user accounts and removing access to physical and logical resources immediately upon termination (NIST SP 800-53 AC-2(7))?,Human Resources Security,Personnel Security
Is there a process to ensure that departing employees are reminded of their confidentiality obligations and any post-employment restrictions (ISO 27001 A.7.3.2)?,Human Resources Security,Personnel Security
"Does the organization have a policy addressing the acceptable use of company assets, including computers, networks, and data (CIS Control 5.3)?",Human Resources Security,Personnel Security
Are employees required to acknowledge and adhere to the Acceptable Use Policy (AUP) on a regular basis (ISO 27001 A.8.1.1)?,Human Resources Security,Personnel Security
Does the organization monitor employee compliance with security policies and procedures (NIST SP 800-53 CA-7)?,Human Resources Security,Personnel Security
Is there a disciplinary process in place for employees who violate security policies or procedures (ISO 27001 A.8.2.1)?,Human Resources Security,Personnel Security
Does the organization have a policy addressing remote access security for employees who work remotely (CIS Control 6.5)?,Human Resources Security,Personnel Security
"Are remote access connections secured using strong authentication methods, such as multi-factor authentication (MFA) (NIST SP 800-53 IA-2(1))?",Human Resources Security,Personnel Security
"Does the organization restrict the use of personally owned devices (BYOD) for accessing company resources, or are there specific security controls in place to manage the risks (ISO 27001 A.6.2.2)?",Human Resources Security,Personnel Security
"Does the organization conduct periodic security audits of employee activities, including access logs and system usage (CIS Control 16.1)?",Human Resources Security,Personnel Security
Are employees required to report any suspected security incidents or vulnerabilities to a designated contact person or team (ISO 27001 A.16.1.1)?,Human Resources Security,Personnel Security
Does the organization provide a mechanism for employees to anonymously report security concerns or violations (NIST SP 800-53 CA-3)?,Human Resources Security,Personnel Security
"Are personnel security policies reviewed and updated at least annually, or more frequently if required by changes in regulations or business operations (ISO 27001 A.5.1.1)?",Human Resources Security,Personnel Security
Does the organization maintain a record of employee training and awareness activities (NIST SP 800-53 AT-4)?,Human Resources Security,Personnel Security
Is there a process for verifying the identity of individuals claiming to be employees before providing them with sensitive information or access (ISO 27001 A.9.2.1)?,Human Resources Security,Personnel Security
"Does the organization have a policy regarding employee use of social media and online communication platforms, especially concerning the disclosure of confidential information (CIS Control 14.6)?",Human Resources Security,Personnel Security
"Are employees required to protect company information from unauthorized access, disclosure, or modification, whether intentional or unintentional (ISO 27001 A.8.3.1)?",Human Resources Security,Personnel Security
"Does the organization provide training on data privacy regulations, such as GDPR or CCPA, to employees who handle personal data (NIST SP 800-53 AT-2)?",Human Resources Security,Personnel Security
"Are employees trained on how to identify and avoid social engineering attacks, such as phishing and pretexting (CIS Control 14.3)?",Human Resources Security,Personnel Security
Does the organization have a process for investigating and resolving security incidents involving employees (ISO 27001 A.16.1.4)?,Human Resources Security,Personnel Security
Are employees involved in security incidents required to cooperate fully with the investigation process (NIST SP 800-53 IR-6)?,Human Resources Security,Personnel Security
Does the organization have a process for documenting lessons learned from security incidents involving employees and implementing corrective actions (ISO 27001 A.16.1.5)?,Human Resources Security,Personnel Security
Are security policies and procedures readily available to all employees in a clear and understandable format (NIST SP 800-53 PL-2)?,Human Resources Security,Personnel Security
Does the organization conduct periodic reviews of employee access rights to ensure that they are appropriate for their current roles and responsibilities (ISO 27001 A.9.2.5)?,Human Resources Security,Personnel Security
Is there a process for revoking employee access rights when they change roles or responsibilities (NIST SP 800-53 AC-2(3))?,Human Resources Security,Personnel Security
"Does the organization enforce the principle of least privilege, granting employees only the minimum necessary access to perform their job duties (CIS Control 5.4)?",Human Resources Security,Personnel Security
"Are privileged accounts, such as administrator accounts, subject to stricter security controls, such as multi-factor authentication and regular monitoring (ISO 27001 A.9.4.5)?",Human Resources Security,Personnel Security
"Does the organization have a policy addressing the physical security of employee workstations and devices, such as locking screens when unattended (CIS Control 7.1)?",Human Resources Security,Personnel Security
Are employees required to protect their passwords and avoid sharing them with others (NIST SP 800-53 IA-5(1))?,Human Resources Security,Personnel Security
Does the organization provide guidance on creating strong and unique passwords (ISO 27001 A.9.3.1)?,Human Resources Security,Personnel Security
Are employees prohibited from using weak or easily guessable passwords (CIS Control 16.3)?,Human Resources Security,Personnel Security
Does the organization have a process for managing and protecting sensitive information stored on employee laptops and mobile devices (NIST SP 800-53 MP-7)?,Human Resources Security,Personnel Security
Are employee laptops and mobile devices encrypted to protect data at rest (ISO 27001 A.8.3.1)?,Human Resources Security,Personnel Security
Does the organization have a mobile device management (MDM) solution in place to enforce security policies on employee-owned or company-issued mobile devices (CIS Control 18.7)?,Human Resources Security,Personnel Security
"Are employees trained on how to securely handle and dispose of sensitive information, both physical and electronic (NIST SP 800-53 MP-6)?",Human Resources Security,Personnel Security
Does the organization have a clean desk policy in place to minimize the risk of data breaches (ISO 27001 A.11.2.9)?,Human Resources Security,Personnel Security
"Are employees required to report any lost or stolen company assets, such as laptops or mobile devices, immediately (NIST SP 800-53 IR-4)?",Human Resources Security,Personnel Security
Does the organization have a process for remotely wiping data from lost or stolen mobile devices (CIS Control 18.8)?,Human Resources Security,Personnel Security
Are employees aware of the potential legal and regulatory consequences of violating security policies or procedures (ISO 27001 A.18.1.1)?,Human Resources Security,Personnel Security
Does the organization have a whistleblowing policy that protects employees who report security concerns in good faith (NIST SP 800-53 CA-3)?,Human Resources Security,Personnel Security
Are employees encouraged to ask questions and seek clarification on security policies and procedures when needed (ISO 27001 A.7.2.2)?,Human Resources Security,Personnel Security
Does the organization conduct background checks on new hires in accordance with applicable laws and regulations?,Human Resources Security,HR Security Practices
"Are pre-employment screenings conducted consistently across all roles, including contractors and temporary staff, with access to sensitive data?",Human Resources Security,HR Security Practices
"Does the organization have a documented process for offboarding employees, including revocation of access rights and return of company assets?",Human Resources Security,HR Security Practices
Are exit interviews conducted with departing employees to address security concerns and collect feedback?,Human Resources Security,HR Security Practices
Are terminated employees' access to all systems and physical locations revoked immediately upon or prior to departure?,Human Resources Security,HR Security Practices
"Does the organization have a policy regarding employee conduct and ethics, addressing security responsibilities and potential conflicts of interest?",Human Resources Security,HR Security Practices
Are employees required to acknowledge and adhere to the organization's security policies and procedures?,Human Resources Security,HR Security Practices
Does the organization have a disciplinary policy for employees who violate security policies or procedures?,Human Resources Security,HR Security Practices
Is the disciplinary policy consistently enforced across all departments and levels of the organization?,Human Resources Security,HR Security Practices
"Does the organization have a process for managing employee role changes and transfers, ensuring that access rights are updated accordingly?",Human Resources Security,HR Security Practices
Are employee access rights reviewed and updated regularly to reflect changes in job responsibilities?,Human Resources Security,HR Security Practices
Does the organization maintain records of employee security training and awareness activities?,Human Resources Security,HR Security Practices
Are employees provided with regular updates on security threats and best practices?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the use of personal devices for work purposes (BYOD)?,Human Resources Security,HR Security Practices
Are employees trained on the risks associated with phishing and social engineering attacks?,Human Resources Security,HR Security Practices
Does the organization conduct phishing simulations to assess employee awareness and identify areas for improvement?,Human Resources Security,HR Security Practices
Does the organization provide security awareness training specific to the roles and responsibilities of different employee groups?,Human Resources Security,HR Security Practices
Are employees trained on the proper handling and disposal of confidential information?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the reporting of security incidents and vulnerabilities?,Human Resources Security,HR Security Practices
Are employees encouraged to report security concerns without fear of reprisal?,Human Resources Security,HR Security Practices
Does the organization have a process for investigating and resolving reported security incidents?,Human Resources Security,HR Security Practices
Are employees trained on the importance of data privacy and protection?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the use of social media and online platforms?,Human Resources Security,HR Security Practices
Are employees aware of the risks associated with sharing sensitive information online?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding remote access to company systems and data?,Human Resources Security,HR Security Practices
Are employees trained on the security risks associated with remote work?,Human Resources Security,HR Security Practices
Does the organization provide secure communication channels for employees to use when discussing sensitive information remotely?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the use of encryption for protecting sensitive data at rest and in transit?,Human Resources Security,HR Security Practices
Are employees trained on the proper use of encryption tools and technologies?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the use of strong passwords and multi-factor authentication?,Human Resources Security,HR Security Practices
Are employees required to change their passwords regularly?,Human Resources Security,HR Security Practices
Does the organization have a process for managing privileged access to systems and data?,Human Resources Security,HR Security Practices
Are privileged accounts regularly reviewed and audited?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the physical security of company facilities and equipment?,Human Resources Security,HR Security Practices
Are employees trained on the importance of physical security measures?,Human Resources Security,HR Security Practices
"Does the organization have a policy regarding the handling of company assets, such as laptops and mobile devices?",Human Resources Security,HR Security Practices
Are employees responsible for protecting company assets from theft and damage?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the use of cloud services and third-party applications?,Human Resources Security,HR Security Practices
Are employees aware of the security risks associated with using cloud services and third-party applications?,Human Resources Security,HR Security Practices
Does the organization have a process for evaluating the security of cloud services and third-party applications before they are adopted?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the retention and disposal of employee records?,Human Resources Security,HR Security Practices
Are employee records securely stored and disposed of in accordance with applicable laws and regulations?,Human Resources Security,HR Security Practices
Does the organization conduct regular security audits of HR practices to identify areas for improvement?,Human Resources Security,HR Security Practices
Does the organization have a designated security officer or team responsible for overseeing HR security practices?,Human Resources Security,HR Security Practices
Does the organization have a process for addressing security vulnerabilities identified during audits?,Human Resources Security,HR Security Practices
"Does the organization have a business continuity plan that addresses HR-related disruptions, such as employee illness or absenteeism?",Human Resources Security,HR Security Practices
Are employees trained on their roles and responsibilities in the business continuity plan?,Human Resources Security,HR Security Practices
Does the organization have a policy regarding the use of personal email accounts for work-related communications?,Human Resources Security,HR Security Practices
Are employees trained on the risks associated with using personal email accounts for work purposes?,Human Resources Security,HR Security Practices
"Does the organization have a policy regarding the use of removable media, such as USB drives?",Human Resources Security,HR Security Practices
Are employees trained on the security risks associated with using removable media?,Human Resources Security,HR Security Practices
"Does the organization maintain a comprehensive inventory of all IT assets, including hardware, software, and data, aligned with ISO 27001?",Asset Management,Asset Inventory and Classification
"Is there a defined process for identifying and classifying assets based on their criticality and sensitivity, referencing NIST SP 800-53?",Asset Management,Asset Inventory and Classification
"How frequently is the asset inventory updated to reflect changes in the environment (additions, modifications, removals)?",Asset Management,Asset Inventory and Classification
"Are asset owners designated and accountable for the security and proper handling of their assigned assets, aligning with CIS Control 1?",Asset Management,Asset Inventory and Classification
"What data classification scheme is used (e.g., Confidential, Private, Public) and is it consistently applied across all asset types?",Asset Management,Asset Inventory and Classification
"Does the asset inventory include information on asset location, owner, data sensitivity, and business criticality?",Asset Management,Asset Inventory and Classification
"Are physical assets tagged or labeled for easy identification and tracking, as recommended by ISO 27001?",Asset Management,Asset Inventory and Classification
"How are software assets, including licenses and versions, tracked and managed within the asset inventory?",Asset Management,Asset Inventory and Classification
"Is there a documented procedure for decommissioning or disposing of assets securely, ensuring data sanitization?",Asset Management,Asset Inventory and Classification
Are cloud-based assets included in the asset inventory and classified appropriately?,Asset Management,Asset Inventory and Classification
Does the organization conduct regular audits to verify the accuracy and completeness of the asset inventory?,Asset Management,Asset Inventory and Classification
How are exceptions to the asset management policy handled and documented?,Asset Management,Asset Inventory and Classification
Are third-party owned assets that connect to the organization's network included in the asset inventory?,Asset Management,Asset Inventory and Classification
"Is the asset inventory integrated with other security tools and systems (e.g., vulnerability scanners, SIEM)?",Asset Management,Asset Inventory and Classification
How are assets classified that contain personally identifiable information (PII) or other sensitive data?,Asset Management,Asset Inventory and Classification
Does the organization have a process for discovering unauthorized or shadow IT assets?,Asset Management,Asset Inventory and Classification
How is the asset inventory used to support incident response and vulnerability management processes?,Asset Management,Asset Inventory and Classification
Is there a process for regularly reviewing and updating asset classification guidelines based on changes in business requirements or regulations?,Asset Management,Asset Inventory and Classification
"How are mobile devices (e.g., laptops, smartphones) managed and tracked within the asset inventory?",Asset Management,Asset Inventory and Classification
"Are security controls applied based on the asset's classification and criticality, as recommended by NIST SP 800-53?",Asset Management,Asset Inventory and Classification
Is there a designated team or individual responsible for maintaining and managing the asset inventory?,Asset Management,Asset Inventory and Classification
How is the asset inventory protected from unauthorized access or modification?,Asset Management,Asset Inventory and Classification
Does the organization use automated tools for asset discovery and inventory management?,Asset Management,Asset Inventory and Classification
"How are virtualized assets (e.g., virtual machines, containers) tracked and managed within the asset inventory?",Asset Management,Asset Inventory and Classification
Are removable media devices tracked and controlled within the asset management process?,Asset Management,Asset Inventory and Classification
Does the organization have a documented policy for asset management that is reviewed and updated annually?,Asset Management,Asset Inventory and Classification
How does the organization handle asset management in a remote work environment?,Asset Management,Asset Inventory and Classification
"Is the asset inventory accessible to relevant stakeholders (e.g., IT, security, compliance)?",Asset Management,Asset Inventory and Classification
"How is asset criticality determined, considering factors such as business impact and regulatory requirements?",Asset Management,Asset Inventory and Classification
Does the organization have a process for tracking the physical location of assets?,Asset Management,Asset Inventory and Classification
Are data repositories and databases included in the asset inventory with appropriate classification?,Asset Management,Asset Inventory and Classification
How are service accounts managed as IT assets and included in the asset inventory?,Asset Management,Asset Inventory and Classification
Is there a process for onboarding new assets into the inventory and ensuring proper classification?,Asset Management,Asset Inventory and Classification
"How are assets classified that are used for development, testing, or staging environments?",Asset Management,Asset Inventory and Classification
Does the organization have a process for managing and tracking software licenses to ensure compliance?,Asset Management,Asset Inventory and Classification
"How are end-of-life (EOL) assets handled in the asset inventory, and what security controls are in place for these assets?",Asset Management,Asset Inventory and Classification
"Are network devices (e.g., routers, switches, firewalls) included in the asset inventory?",Asset Management,Asset Inventory and Classification
How is access to the asset inventory controlled and monitored?,Asset Management,Asset Inventory and Classification
Does the organization have a process for identifying and classifying sensitive data stored on end-user devices?,Asset Management,Asset Inventory and Classification
"How are assets classified that are subject to specific regulatory requirements (e.g., HIPAA, GDPR)?",Asset Management,Asset Inventory and Classification
Is there a process for reviewing and updating the asset inventory after major system changes or upgrades?,Asset Management,Asset Inventory and Classification
How does the organization ensure that all assets are properly classified before being deployed into production?,Asset Management,Asset Inventory and Classification
Are contractors and third-party personnel required to adhere to the organization's asset management policy?,Asset Management,Asset Inventory and Classification
How are assets managed that are located in co-location facilities or data centers?,Asset Management,Asset Inventory and Classification
Does the organization have a process for tracking the warranty and support information for IT assets?,Asset Management,Asset Inventory and Classification
How are assets managed that are used for remote access to the organization's network?,Asset Management,Asset Inventory and Classification
Is there a formal process for documenting the rationale behind asset classification decisions?,Asset Management,Asset Inventory and Classification
How does the organization ensure that the asset inventory is accurate and up-to-date in a dynamic cloud environment?,Asset Management,Asset Inventory and Classification
Are assets classified based on their compliance requirements and associated legal obligations?,Asset Management,Asset Inventory and Classification
How does the asset inventory support the organization's data loss prevention (DLP) strategy?,Asset Management,Asset Inventory and Classification
"Does your organization have a documented policy for media handling and disposal, aligned with ISO 27001 requirements?",Asset Management,Media Management
Is there a designated individual or team responsible for overseeing media management procedures?,Asset Management,Media Management
Does your organization maintain an inventory of all physical and electronic media containing sensitive data?,Asset Management,Media Management
"Are media assets classified according to their sensitivity levels, as per your data classification policy?",Asset Management,Media Management
"Are there documented procedures for the secure storage of media, both on-site and off-site?",Asset Management,Media Management
"Does your media storage environment comply with relevant physical and environmental security standards (e.g., temperature, humidity, access control)?",Asset Management,Media Management
Are physical access controls implemented to prevent unauthorized access to media storage areas?,Asset Management,Media Management
"Are electronic media encrypted at rest and in transit, adhering to NIST SP 800-53 guidelines?",Asset Management,Media Management
Are there procedures for securely transporting media between locations?,Asset Management,Media Management
Does your organization utilize a secure chain of custody for tracking media during transport and storage?,Asset Management,Media Management
Are temporary storage locations for media documented and secured?,Asset Management,Media Management
"Are procedures in place to prevent data leakage during media handling, such as copying or transferring files?",Asset Management,Media Management
Does the organization conduct periodic audits of media inventory and storage practices to ensure compliance?,Asset Management,Media Management
Are users trained on proper media handling and disposal procedures as part of your security awareness program?,Asset Management,Media Management
"Is there a documented procedure for sanitizing media before reuse or disposal, aligned with NIST SP 800-88 guidelines?",Asset Management,Media Management
"What media sanitization methods are employed (e.g., overwriting, degaussing, physical destruction)?",Asset Management,Media Management
Are sanitization procedures verified to ensure data cannot be recovered?,Asset Management,Media Management
"Is there a record of media sanitization activities, including date, method, and verification results?",Asset Management,Media Management
"Are media disposal procedures compliant with legal and regulatory requirements, such as data privacy laws?",Asset Management,Media Management
Does the organization use a certified media destruction service for physical destruction of sensitive media?,Asset Management,Media Management
Are contracts with media destruction services reviewed to ensure they meet security requirements?,Asset Management,Media Management
"Is there a process for securely disposing of paper-based media containing sensitive information (e.g., shredding)?",Asset Management,Media Management
Are shredders used for paper disposal regularly maintained and serviced?,Asset Management,Media Management
"Are electronic media disposed of in a manner that prevents data recovery, such as physical destruction or degaussing?",Asset Management,Media Management
Does the organization have a policy for the proper disposal of obsolete or damaged IT equipment containing storage media?,Asset Management,Media Management
Are hard drives and other storage devices removed and securely destroyed before disposal of IT equipment?,Asset Management,Media Management
Are employees required to return all media containing company data upon termination of employment?,Asset Management,Media Management
Is there a procedure for tracking and verifying the return of media from departing employees?,Asset Management,Media Management
"Does the organization use removable media (e.g., USB drives, external hard drives) for data storage or transfer?",Asset Management,Media Management
"If removable media is used, are there controls to restrict its use and prevent data leakage?",Asset Management,Media Management
Are removable media devices encrypted and password-protected?,Asset Management,Media Management
Is the use of personal removable media devices prohibited or restricted on company networks?,Asset Management,Media Management
Are systems configured to prevent unauthorized booting from removable media?,Asset Management,Media Management
Are there controls to prevent the introduction of malware through removable media?,Asset Management,Media Management
Does the organization utilize cloud storage services for data backup or archiving?,Asset Management,Media Management
"If cloud storage is used, are appropriate security controls implemented to protect data at rest and in transit?",Asset Management,Media Management
Are cloud storage providers assessed for their security practices and compliance with relevant standards?,Asset Management,Media Management
Does the organization have a business continuity plan that includes procedures for media backup and recovery?,Asset Management,Media Management
Are media backups stored in a secure off-site location?,Asset Management,Media Management
Are media backups regularly tested to ensure data integrity and recoverability?,Asset Management,Media Management
Are there procedures for restoring data from media backups in the event of a disaster or system failure?,Asset Management,Media Management
Does the organization have a process for managing and controlling access to sensitive data stored on media?,Asset Management,Media Management
Are access controls regularly reviewed and updated to reflect changes in personnel and job roles?,Asset Management,Media Management
Are users required to authenticate before accessing data on media?,Asset Management,Media Management
Is multi-factor authentication (MFA) used to protect access to sensitive data on media?,Asset Management,Media Management
Are there controls to prevent unauthorized copying or transfer of sensitive data from media?,Asset Management,Media Management
Are media management procedures periodically reviewed and updated to reflect changes in technology and business needs?,Asset Management,Media Management
"Does the organization have a process for addressing security incidents involving media, such as lost or stolen devices?",Asset Management,Media Management
Are security incidents involving media reported and investigated in a timely manner?,Asset Management,Media Management
Are lessons learned from security incidents used to improve media management procedures?,Asset Management,Media Management
"Does the organization have a documented policy and procedure for managing the lifecycle of assets, including acquisition, use, maintenance, and disposal, aligned with ISO 27001?",Asset Management,Asset Lifecycle Management
"Is there a defined process for asset procurement that includes security requirements and risk assessments, as recommended by NIST SP 800-53?",Asset Management,Asset Lifecycle Management
"Are assets classified based on their sensitivity and criticality, and are appropriate security controls implemented throughout their lifecycle?",Asset Management,Asset Lifecycle Management
"Does the organization maintain an inventory of all assets, including hardware, software, and data, and is this inventory regularly updated?",Asset Management,Asset Lifecycle Management
"Are security requirements considered during the acquisition process of new assets, as outlined in CIS Control 5?",Asset Management,Asset Lifecycle Management
Is there a formal process for tracking the location and ownership of assets throughout their lifecycle?,Asset Management,Asset Lifecycle Management
Are regular maintenance and security checks performed on assets to ensure their continued security and functionality?,Asset Management,Asset Lifecycle Management
"Does the organization have procedures for the secure disposal of assets, including data sanitization and physical destruction, in accordance with industry best practices?",Asset Management,Asset Lifecycle Management
"Is there a defined process for decommissioning assets, including data migration, backup, and archival, as suggested by NIST SP 800-53?",Asset Management,Asset Lifecycle Management
Are all asset lifecycle management processes documented and regularly reviewed to ensure their effectiveness?,Asset Management,Asset Lifecycle Management
Does the organization have a process for monitoring the usage of assets and detecting unauthorized activities?,Asset Management,Asset Lifecycle Management
Are security controls implemented to prevent unauthorized access to assets during their lifecycle?,Asset Management,Asset Lifecycle Management
Does the organization conduct regular audits to verify compliance with asset lifecycle management policies and procedures?,Asset Management,Asset Lifecycle Management
"Are employees trained on asset lifecycle management policies and procedures, including their responsibilities for asset security?",Asset Management,Asset Lifecycle Management
Is there a process for reporting security incidents related to assets and for investigating and resolving these incidents?,Asset Management,Asset Lifecycle Management
Does the organization have a business continuity and disaster recovery plan that addresses asset lifecycle management?,Asset Management,Asset Lifecycle Management
Are backup copies of critical data stored securely and tested regularly to ensure their recoverability?,Asset Management,Asset Lifecycle Management
Does the organization have a process for managing vulnerabilities and patching assets throughout their lifecycle?,Asset Management,Asset Lifecycle Management
Are third-party service providers who manage assets subject to security requirements and oversight?,Asset Management,Asset Lifecycle Management
Does the organization have a process for managing the security of mobile devices and other portable assets throughout their lifecycle?,Asset Management,Asset Lifecycle Management
Is there a defined process for managing the security of cloud-based assets throughout their lifecycle?,Asset Management,Asset Lifecycle Management
Does the organization have a process for managing the security of virtualized assets throughout their lifecycle?,Asset Management,Asset Lifecycle Management
Are security requirements integrated into the software development lifecycle (SDLC) for applications used to manage assets?,Asset Management,Asset Lifecycle Management
"Does the organization have a process for managing the security of data throughout its lifecycle, from creation to disposal?",Asset Management,Asset Lifecycle Management
Are access controls regularly reviewed and updated to ensure that only authorized users have access to assets?,Asset Management,Asset Lifecycle Management
Does the organization have a process for managing the security of removable media throughout its lifecycle?,Asset Management,Asset Lifecycle Management
Are cryptographic controls used to protect sensitive data stored on assets?,Asset Management,Asset Lifecycle Management
Does the organization have a process for managing the lifecycle of cryptographic keys?,Asset Management,Asset Lifecycle Management
Are security logs monitored regularly to detect suspicious activity related to assets?,Asset Management,Asset Lifecycle Management
Does the organization have a process for managing the security of APIs used to access assets?,Asset Management,Asset Lifecycle Management
Are security assessments conducted regularly to identify vulnerabilities in assets?,Asset Management,Asset Lifecycle Management
Does the organization have a process for managing the security of network devices throughout their lifecycle?,Asset Management,Asset Lifecycle Management
"Is there a process for securely wiping or destroying data on decommissioned storage devices, as per NIST 800-88 guidelines?",Asset Management,Asset Lifecycle Management
Are there procedures for maintaining chain of custody for assets that are being disposed of?,Asset Management,Asset Lifecycle Management
Does the disposal process comply with all applicable regulations and legal requirements?,Asset Management,Asset Lifecycle Management
Are there procedures in place for tracking the movement and storage of assets?,Asset Management,Asset Lifecycle Management
Does the organization utilize a CMDB (Configuration Management Database) to manage asset configurations?,Asset Management,Asset Lifecycle Management
Are assets subject to a formal change management process?,Asset Management,Asset Lifecycle Management
Is there a documented procedure for managing the end-of-life of software applications?,Asset Management,Asset Lifecycle Management
Are software licenses tracked and managed throughout the software lifecycle?,Asset Management,Asset Lifecycle Management
"Does the organization have a policy for managing the lifecycle of physical security controls, such as cameras and access control systems?",Asset Management,Asset Lifecycle Management
